ano,rodada,circuito,pais,piloto,equipe,posicao,pontos,grid,voltas,status
2017,17,Circuit of the Americas,USA,Ricciardo,Red Bull,18,0,4,14,Engine
2017,17,Circuit of the Americas,USA,Wehrlein,Sauber,19,0,14,5,Collision
2017,17,Circuit of the Americas,USA,Hülkenberg,Renault,20,0,18,3,Engine
2017,18,Autódromo Hermanos Rodríguez,Mexico,Verstappen,Red Bull,1,25,2,71,Finished
2017,18,Autódromo Hermanos Rodríguez,Mexico,Bottas,Mercedes,2,18,4,71,Finished
2017,18,Autódromo Hermanos Rodríguez,Mexico,Räikkönen,Ferrari,3,15,5,71,Finished
2017,18,Autódromo Hermanos Rodríguez,Mexico,Vettel,Ferrari,4,12,1,71,Finished
2017,18,Autódromo Hermanos Rodríguez,Mexico,Ocon,Force India,5,10,6,70,+1 Lap
2017,18,Autódromo Hermanos Rodríguez,Mexico,Stroll,Williams,6,8,11,70,+1 Lap
2017,18,Autódromo Hermanos Rodríguez,Mexico,Pérez,Force India,7,6,9,70,+1 Lap
2017,18,Autódromo Hermanos Rodríguez,Mexico,Magnussen,Haas F1 Team,8,4,14,70,+1 Lap
2017,18,Autódromo Hermanos Rodríguez,Mexico,Hamilton,Mercedes,9,2,3,70,+1 Lap
2017,18,Autódromo Hermanos Rodríguez,Mexico,Alonso,McLaren,10,1,18,70,+1 Lap
2017,18,Autódromo Hermanos Rodríguez,Mexico,Massa,Williams,11,0,10,70,+1 Lap
2017,18,Autódromo Hermanos Rodríguez,Mexico,Vandoorne,McLaren,12,0,19,70,+1 Lap
2017,18,Autódromo Hermanos Rodríguez,Mexico,Gasly,Toro Rosso,13,0,20,70,+1 Lap
2017,18,Autódromo Hermanos Rodríguez,Mexico,Wehrlein,Sauber,14,0,13,69,+2 Laps
2017,18,Autódromo Hermanos Rodríguez,Mexico,Grosjean,Haas F1 Team,15,0,15,69,+2 Laps
2017,18,Autódromo Hermanos Rodríguez,Mexico,Sainz,Renault,16,0,8,59,Engine
2017,18,Autódromo Hermanos Rodríguez,Mexico,Ericsson,Sauber,17,0,12,55,Engine
2017,18,Autódromo Hermanos Rodríguez,Mexico,Hartley,Toro Rosso,18,0,17,30,Engine
2017,18,Autódromo Hermanos Rodríguez,Mexico,Hülkenberg,Renault,19,0,7,24,Electrical
2017,18,Autódromo Hermanos Rodríguez,Mexico,Ricciardo,Red Bull,20,0,16,5,Engine
2017,19,Autódromo José Carlos Pace,Brazil,Vettel,Ferrari,1,25,2,71,Finished
2017,19,Autódromo José Carlos Pace,Brazil,Bottas,Mercedes,2,18,1,71,Finished
2017,19,Autódromo José Carlos Pace,Brazil,Räikkönen,Ferrari,3,15,3,71,Finished
2017,19,Autódromo José Carlos Pace,Brazil,Hamilton,Mercedes,4,12,20,71,Finished
2017,19,Autódromo José Carlos Pace,Brazil,Verstappen,Red Bull,5,10,4,71,Finished
2017,19,Autódromo José Carlos Pace,Brazil,Ricciardo,Red Bull,6,8,14,71,Finished
2017,19,Autódromo José Carlos Pace,Brazil,Massa,Williams,7,6,9,71,Finished
2017,19,Autódromo José Carlos Pace,Brazil,Alonso,McLaren,8,4,6,71,Finished
2017,19,Autódromo José Carlos Pace,Brazil,Pérez,Force India,9,2,5,71,Finished
2017,19,Autódromo José Carlos Pace,Brazil,Hülkenberg,Renault,10,1,7,70,+1 Lap
2017,19,Autódromo José Carlos Pace,Brazil,Sainz,Renault,11,0,8,70,+1 Lap
2017,19,Autódromo José Carlos Pace,Brazil,Gasly,Toro Rosso,12,0,19,70,+1 Lap
2017,19,Autódromo José Carlos Pace,Brazil,Ericsson,Sauber,13,0,17,70,+1 Lap
2017,19,Autódromo José Carlos Pace,Brazil,Wehrlein,Sauber,14,0,15,70,+1 Lap
2017,19,Autódromo José Carlos Pace,Brazil,Grosjean,Haas F1 Team,15,0,11,69,+2 Laps
2017,19,Autódromo José Carlos Pace,Brazil,Stroll,Williams,16,0,16,69,+2 Laps
2017,19,Autódromo José Carlos Pace,Brazil,Hartley,Toro Rosso,17,0,18,40,Engine
2017,19,Autódromo José Carlos Pace,Brazil,Ocon,Force India,18,0,10,0,Accident
2017,19,Autódromo José Carlos Pace,Brazil,Vandoorne,McLaren,19,0,12,0,Accident
2017,19,Autódromo José Carlos Pace,Brazil,Magnussen,Haas F1 Team,20,0,13,0,Accident
2017,20,Yas Marina Circuit,UAE,Bottas,Mercedes,1,25,1,55,Finished
2017,20,Yas Marina Circuit,UAE,Hamilton,Mercedes,2,18,2,55,Finished
2017,20,Yas Marina Circuit,UAE,Vettel,Ferrari,3,15,3,55,Finished
2017,20,Yas Marina Circuit,UAE,Räikkönen,Ferrari,4,12,5,55,Finished
2017,20,Yas Marina Circuit,UAE,Verstappen,Red Bull,5,10,6,55,Finished
2017,20,Yas Marina Circuit,UAE,Hülkenberg,Renault,6,8,7,55,Finished
2017,20,Yas Marina Circuit,UAE,Pérez,Force India,7,6,8,55,Finished
2017,20,Yas Marina Circuit,UAE,Ocon,Force India,8,4,9,55,Finished
2017,20,Yas Marina Circuit,UAE,Alonso,McLaren,9,2,11,54,+1 Lap
2017,20,Yas Marina Circuit,UAE,Massa,Williams,10,1,10,54,+1 Lap
2017,20,Yas Marina Circuit,UAE,Grosjean,Haas F1 Team,11,0,16,54,+1 Lap
2017,20,Yas Marina Circuit,UAE,Vandoorne,McLaren,12,0,13,54,+1 Lap
2017,20,Yas Marina Circuit,UAE,Magnussen,Haas F1 Team,13,0,14,54,+1 Lap
2017,20,Yas Marina Circuit,UAE,Wehrlein,Sauber,14,0,18,54,+1 Lap
2017,20,Yas Marina Circuit,UAE,Hartley,Toro Rosso,15,0,20,54,+1 Lap
2017,20,Yas Marina Circuit,UAE,Gasly,Toro Rosso,16,0,17,54,+1 Lap
2017,20,Yas Marina Circuit,UAE,Ericsson,Sauber,17,0,19,54,+1 Lap
2017,20,Yas Marina Circuit,UAE,Stroll,Williams,18,0,15,54,+1 Lap
2017,20,Yas Marina Circuit,UAE,Sainz,Renault,19,0,12,31,Wheel
2017,20,Yas Marina Circuit,UAE,Ricciardo,Red Bull,20,0,4,20,Hydraulics
2018,1,Albert Park Grand Prix Circuit,Australia,Vettel,Ferrari,1,25,3,58,Finished
2018,1,Albert Park Grand Prix Circuit,Australia,Hamilton,Mercedes,2,18,1,58,Finished
2018,1,Albert Park Grand Prix Circuit,Australia,Räikkönen,Ferrari,3,15,2,58,Finished
2018,1,Albert Park Grand Prix Circuit,Australia,Ricciardo,Red Bull,4,12,8,58,Finished
2018,1,Albert Park Grand Prix Circuit,Australia,Alonso,McLaren,5,10,10,58,Finished
2018,1,Albert Park Grand Prix Circuit,Australia,Verstappen,Red Bull,6,8,4,58,Finished
2018,1,Albert Park Grand Prix Circuit,Australia,Hülkenberg,Renault,7,6,7,58,Finished
2018,1,Albert Park Grand Prix Circuit,Australia,Bottas,Mercedes,8,4,15,58,Finished
2018,1,Albert Park Grand Prix Circuit,Australia,Vandoorne,McLaren,9,2,11,58,Finished
2018,1,Albert Park Grand Prix Circuit,Australia,Sainz,Renault,10,1,9,58,Finished
2018,1,Albert Park Grand Prix Circuit,Australia,Pérez,Force India,11,0,12,58,Finished
2018,1,Albert Park Grand Prix Circuit,Australia,Ocon,Force India,12,0,14,58,Finished
2018,1,Albert Park Grand Prix Circuit,Australia,Leclerc,Sauber,13,0,18,58,Finished
2018,1,Albert Park Grand Prix Circuit,Australia,Stroll,Williams,14,0,13,58,Finished
2018,1,Albert Park Grand Prix Circuit,Australia,Hartley,Toro Rosso,15,0,16,57,+1 Lap
2018,1,Albert Park Grand Prix Circuit,Australia,Grosjean,Haas F1 Team,16,0,6,24,Wheel
2018,1,Albert Park Grand Prix Circuit,Australia,Magnussen,Haas F1 Team,17,0,5,22,Wheel
2018,1,Albert Park Grand Prix Circuit,Australia,Gasly,Toro Rosso,18,0,20,13,Engine
2018,1,Albert Park Grand Prix Circuit,Australia,Ericsson,Sauber,19,0,17,5,Steering
2018,1,Albert Park Grand Prix Circuit,Australia,Sirotkin,Williams,20,0,19,4,Brakes
2018,2,Bahrain International Circuit,Bahrain,Vettel,Ferrari,1,25,1,57,Finished
2018,2,Bahrain International Circuit,Bahrain,Bottas,Mercedes,2,18,3,57,Finished
2018,2,Bahrain International Circuit,Bahrain,Hamilton,Mercedes,3,15,9,57,Finished
2018,2,Bahrain International Circuit,Bahrain,Gasly,Toro Rosso,4,12,5,57,Finished
2018,2,Bahrain International Circuit,Bahrain,Magnussen,Haas F1 Team,5,10,6,57,Finished
2018,2,Bahrain International Circuit,Bahrain,Hülkenberg,Renault,6,8,7,57,Finished
2018,2,Bahrain International Circuit,Bahrain,Alonso,McLaren,7,6,13,56,+1 Lap
2018,2,Bahrain International Circuit,Bahrain,Vandoorne,McLaren,8,4,14,56,+1 Lap
2018,2,Bahrain International Circuit,Bahrain,Ericsson,Sauber,9,2,17,56,+1 Lap
2018,2,Bahrain International Circuit,Bahrain,Ocon,Force India,10,1,8,56,+1 Lap
2018,2,Bahrain International Circuit,Bahrain,Sainz,Renault,11,0,10,56,+1 Lap
2018,2,Bahrain International Circuit,Bahrain,Leclerc,Sauber,12,0,19,56,+1 Lap
2018,2,Bahrain International Circuit,Bahrain,Grosjean,Haas F1 Team,13,0,16,56,+1 Lap
2018,2,Bahrain International Circuit,Bahrain,Stroll,Williams,14,0,20,56,+1 Lap
2018,2,Bahrain International Circuit,Bahrain,Sirotkin,Williams,15,0,18,56,+1 Lap
2018,2,Bahrain International Circuit,Bahrain,Pérez,Force India,16,0,12,56,+1 Lap
2018,2,Bahrain International Circuit,Bahrain,Hartley,Toro Rosso,17,0,11,56,+1 Lap
2018,2,Bahrain International Circuit,Bahrain,Räikkönen,Ferrari,18,0,2,35,Wheel
2018,2,Bahrain International Circuit,Bahrain,Verstappen,Red Bull,19,0,15,3,Puncture
2018,2,Bahrain International Circuit,Bahrain,Ricciardo,Red Bull,20,0,4,1,Electrical
2018,3,Shanghai International Circuit,China,Ricciardo,Red Bull,1,25,6,56,Finished
2018,3,Shanghai International Circuit,China,Bottas,Mercedes,2,18,3,56,Finished
2018,3,Shanghai International Circuit,China,Räikkönen,Ferrari,3,15,2,56,Finished
2018,3,Shanghai International Circuit,China,Hamilton,Mercedes,4,12,4,56,Finished
2018,3,Shanghai International Circuit,China,Verstappen,Red Bull,5,10,5,56,Finished
2018,3,Shanghai International Circuit,China,Hülkenberg,Renault,6,8,7,56,Finished
2018,3,Shanghai International Circuit,China,Alonso,McLaren,7,6,13,56,Finished
2018,3,Shanghai International Circuit,China,Vettel,Ferrari,8,4,1,56,Finished
2018,3,Shanghai International Circuit,China,Sainz,Renault,9,2,9,56,Finished
2018,3,Shanghai International Circuit,China,Magnussen,Haas F1 Team,10,1,11,56,Finished
2018,3,Shanghai International Circuit,China,Ocon,Force India,11,0,12,56,Finished
2018,3,Shanghai International Circuit,China,Pérez,Force India,12,0,8,56,Finished
2018,3,Shanghai International Circuit,China,Vandoorne,McLaren,13,0,14,56,Finished
2018,3,Shanghai International Circuit,China,Stroll,Williams,14,0,18,56,Finished
2018,3,Shanghai International Circuit,China,Sirotkin,Williams,15,0,16,56,Finished
2018,3,Shanghai International Circuit,China,Ericsson,Sauber,16,0,20,56,Finished
2018,3,Shanghai International Circuit,China,Grosjean,Haas F1 Team,17,0,10,56,Finished
2018,3,Shanghai International Circuit,China,Gasly,Toro Rosso,18,0,17,56,Finished
2018,3,Shanghai International Circuit,China,Leclerc,Sauber,19,0,19,56,Finished
2018,3,Shanghai International Circuit,China,Hartley,Toro Rosso,20,0,15,51,Collision damage
2018,4,Baku City Circuit,Azerbaijan,Hamilton,Mercedes,1,25,2,51,Finished
2018,4,Baku City Circuit,Azerbaijan,Räikkönen,Ferrari,2,18,6,51,Finished
2018,4,Baku City Circuit,Azerbaijan,Pérez,Force India,3,15,8,51,Finished
2018,4,Baku City Circuit,Azerbaijan,Vettel,Ferrari,4,12,1,51,Finished
2018,4,Baku City Circuit,Azerbaijan,Sainz,Renault,5,10,9,51,Finished
2018,4,Baku City Circuit,Azerbaijan,Leclerc,Sauber,6,8,13,51,Finished
2018,4,Baku City Circuit,Azerbaijan,Alonso,McLaren,7,6,12,51,Finished
2018,4,Baku City Circuit,Azerbaijan,Stroll,Williams,8,4,10,51,Finished
2018,4,Baku City Circuit,Azerbaijan,Vandoorne,McLaren,9,2,16,51,Finished
2018,4,Baku City Circuit,Azerbaijan,Hartley,Toro Rosso,10,1,19,51,Finished
2018,4,Baku City Circuit,Azerbaijan,Ericsson,Sauber,11,0,18,51,Finished
2018,4,Baku City Circuit,Azerbaijan,Gasly,Toro Rosso,12,0,17,51,Finished
2018,4,Baku City Circuit,Azerbaijan,Magnussen,Haas F1 Team,13,0,15,51,Finished
2018,4,Baku City Circuit,Azerbaijan,Bottas,Mercedes,14,0,3,48,Puncture
2018,4,Baku City Circuit,Azerbaijan,Grosjean,Haas F1 Team,15,0,20,42,Accident
2018,4,Baku City Circuit,Azerbaijan,Verstappen,Red Bull,16,0,5,39,Collision
2018,4,Baku City Circuit,Azerbaijan,Ricciardo,Red Bull,17,0,4,39,Collision
2018,4,Baku City Circuit,Azerbaijan,Hülkenberg,Renault,18,0,14,10,Accident
2018,4,Baku City Circuit,Azerbaijan,Ocon,Force India,19,0,7,0,Collision
2018,4,Baku City Circuit,Azerbaijan,Sirotkin,Williams,20,0,11,0,Collision
2018,5,Circuit de Barcelona-Catalunya,Spain,Hamilton,Mercedes,1,25,1,66,Finished
2018,5,Circuit de Barcelona-Catalunya,Spain,Bottas,Mercedes,2,18,2,66,Finished
2018,5,Circuit de Barcelona-Catalunya,Spain,Verstappen,Red Bull,3,15,5,66,Finished
2018,5,Circuit de Barcelona-Catalunya,Spain,Vettel,Ferrari,4,12,3,66,Finished
2018,5,Circuit de Barcelona-Catalunya,Spain,Ricciardo,Red Bull,5,10,6,66,Finished
2018,5,Circuit de Barcelona-Catalunya,Spain,Magnussen,Haas F1 Team,6,8,7,65,+1 Lap
2018,5,Circuit de Barcelona-Catalunya,Spain,Sainz,Renault,7,6,9,65,+1 Lap
2018,5,Circuit de Barcelona-Catalunya,Spain,Alonso,McLaren,8,4,8,65,+1 Lap
2018,5,Circuit de Barcelona-Catalunya,Spain,Pérez,Force India,9,2,15,64,+2 Laps
2018,5,Circuit de Barcelona-Catalunya,Spain,Leclerc,Sauber,10,1,14,64,+2 Laps
2018,5,Circuit de Barcelona-Catalunya,Spain,Stroll,Williams,11,0,18,64,+2 Laps
2018,5,Circuit de Barcelona-Catalunya,Spain,Hartley,Toro Rosso,12,0,20,64,+2 Laps
2018,5,Circuit de Barcelona-Catalunya,Spain,Ericsson,Sauber,13,0,17,64,+2 Laps
2018,5,Circuit de Barcelona-Catalunya,Spain,Sirotkin,Williams,14,0,19,63,+3 Laps
2018,5,Circuit de Barcelona-Catalunya,Spain,Vandoorne,McLaren,15,0,11,45,Gearbox
2018,5,Circuit de Barcelona-Catalunya,Spain,Ocon,Force India,16,0,13,38,Oil leak
2018,5,Circuit de Barcelona-Catalunya,Spain,Räikkönen,Ferrari,17,0,4,25,Turbo
2018,5,Circuit de Barcelona-Catalunya,Spain,Grosjean,Haas F1 Team,18,0,10,0,Collision
2018,5,Circuit de Barcelona-Catalunya,Spain,Gasly,Toro Rosso,19,0,12,0,Collision
2018,5,Circuit de Barcelona-Catalunya,Spain,Hülkenberg,Renault,20,0,16,0,Collision
2018,6,Circuit de Monaco,Monaco,Ricciardo,Red Bull,1,25,1,78,Finished
2018,6,Circuit de Monaco,Monaco,Vettel,Ferrari,2,18,2,78,Finished
2018,6,Circuit de Monaco,Monaco,Hamilton,Mercedes,3,15,3,78,Finished
2018,6,Circuit de Monaco,Monaco,Räikkönen,Ferrari,4,12,4,78,Finished
2018,6,Circuit de Monaco,Monaco,Bottas,Mercedes,5,10,5,78,Finished
2018,6,Circuit de Monaco,Monaco,Ocon,Force India,6,8,6,78,Finished
2018,6,Circuit de Monaco,Monaco,Gasly,Toro Rosso,7,6,10,78,Finished
2018,6,Circuit de Monaco,Monaco,Hülkenberg,Renault,8,4,11,78,Finished
2018,6,Circuit de Monaco,Monaco,Verstappen,Red Bull,9,2,20,78,Finished
2018,6,Circuit de Monaco,Monaco,Sainz,Renault,10,1,8,78,Finished
2018,6,Circuit de Monaco,Monaco,Ericsson,Sauber,11,0,16,78,Finished
2018,6,Circuit de Monaco,Monaco,Pérez,Force India,12,0,9,78,Finished
2018,6,Circuit de Monaco,Monaco,Magnussen,Haas F1 Team,13,0,19,78,Finished
2018,6,Circuit de Monaco,Monaco,Vandoorne,McLaren,14,0,12,77,+1 Lap
2018,6,Circuit de Monaco,Monaco,Grosjean,Haas F1 Team,15,0,18,77,+1 Lap
2018,6,Circuit de Monaco,Monaco,Sirotkin,Williams,16,0,13,77,+1 Lap
2018,6,Circuit de Monaco,Monaco,Stroll,Williams,17,0,17,76,+2 Laps
2018,6,Circuit de Monaco,Monaco,Leclerc,Sauber,18,0,14,70,Collision
2018,6,Circuit de Monaco,Monaco,Hartley,Toro Rosso,19,0,15,70,Collision
2018,6,Circuit de Monaco,Monaco,Alonso,McLaren,20,0,7,52,Gearbox
2018,7,Circuit Gilles Villeneuve,Canada,Vettel,Ferrari,1,25,1,68,Finished
2018,7,Circuit Gilles Villeneuve,Canada,Bottas,Mercedes,2,18,2,68,Finished
2018,7,Circuit Gilles Villeneuve,Canada,Verstappen,Red Bull,3,15,3,68,Finished
2018,7,Circuit Gilles Villeneuve,Canada,Ricciardo,Red Bull,4,12,6,68,Finished
2018,7,Circuit Gilles Villeneuve,Canada,Hamilton,Mercedes,5,10,4,68,Finished
2018,7,Circuit Gilles Villeneuve,Canada,Räikkönen,Ferrari,6,8,5,68,Finished
2018,7,Circuit Gilles Villeneuve,Canada,Hülkenberg,Renault,7,6,7,67,+1 Lap
2018,7,Circuit Gilles Villeneuve,Canada,Sainz,Renault,8,4,9,67,+1 Lap
2018,7,Circuit Gilles Villeneuve,Canada,Ocon,Force India,9,2,8,67,+1 Lap
2018,7,Circuit Gilles Villeneuve,Canada,Leclerc,Sauber,10,1,13,67,+1 Lap
2018,7,Circuit Gilles Villeneuve,Canada,Gasly,Toro Rosso,11,0,16,67,+1 Lap
2018,7,Circuit Gilles Villeneuve,Canada,Grosjean,Haas F1 Team,12,0,20,67,+1 Lap
2018,7,Circuit Gilles Villeneuve,Canada,Magnussen,Haas F1 Team,13,0,11,67,+1 Lap
2018,7,Circuit Gilles Villeneuve,Canada,Pérez,Force India,14,0,10,67,+1 Lap
2018,7,Circuit Gilles Villeneuve,Canada,Ericsson,Sauber,15,0,19,66,+2 Laps
2018,7,Circuit Gilles Villeneuve,Canada,Vandoorne,McLaren,16,0,15,66,+2 Laps
2018,7,Circuit Gilles Villeneuve,Canada,Sirotkin,Williams,17,0,18,66,+2 Laps
2018,7,Circuit Gilles Villeneuve,Canada,Alonso,McLaren,18,0,14,40,Exhaust
2018,7,Circuit Gilles Villeneuve,Canada,Hartley,Toro Rosso,19,0,12,0,Collision
2018,7,Circuit Gilles Villeneuve,Canada,Stroll,Williams,20,0,17,0,Collision
2018,8,Circuit Paul Ricard,France,Hamilton,Mercedes,1,25,1,53,Finished
2018,8,Circuit Paul Ricard,France,Verstappen,Red Bull,2,18,4,53,Finished
2018,8,Circuit Paul Ricard,France,Räikkönen,Ferrari,3,15,6,53,Finished
2018,8,Circuit Paul Ricard,France,Ricciardo,Red Bull,4,12,5,53,Finished
2018,8,Circuit Paul Ricard,France,Vettel,Ferrari,5,10,3,53,Finished
2018,8,Circuit Paul Ricard,France,Magnussen,Haas F1 Team,6,8,9,53,Finished
2018,8,Circuit Paul Ricard,France,Bottas,Mercedes,7,6,2,53,Finished
2018,8,Circuit Paul Ricard,France,Sainz,Renault,8,4,7,53,Finished
2018,8,Circuit Paul Ricard,France,Hülkenberg,Renault,9,2,12,53,Finished
2018,8,Circuit Paul Ricard,France,Leclerc,Sauber,10,1,8,53,Finished
2018,8,Circuit Paul Ricard,France,Grosjean,Haas F1 Team,11,0,10,52,+1 Lap
2018,8,Circuit Paul Ricard,France,Vandoorne,McLaren,12,0,17,52,+1 Lap
2018,8,Circuit Paul Ricard,France,Ericsson,Sauber,13,0,15,52,+1 Lap
2018,8,Circuit Paul Ricard,France,Hartley,Toro Rosso,14,0,20,52,+1 Lap
2018,8,Circuit Paul Ricard,France,Sirotkin,Williams,15,0,18,52,+1 Lap
2018,8,Circuit Paul Ricard,France,Alonso,McLaren,16,0,16,50,Wheel
2018,8,Circuit Paul Ricard,France,Stroll,Williams,17,0,19,48,Puncture
2018,8,Circuit Paul Ricard,France,Pérez,Force India,18,0,13,27,Engine
2018,8,Circuit Paul Ricard,France,Ocon,Force India,19,0,11,0,Collision
2018,8,Circuit Paul Ricard,France,Gasly,Toro Rosso,20,0,14,0,Collision
2018,9,Red Bull Ring,Austria,Verstappen,Red Bull,1,25,4,71,Finished
2018,9,Red Bull Ring,Austria,Räikkönen,Ferrari,2,18,3,71,Finished
2018,9,Red Bull Ring,Austria,Vettel,Ferrari,3,15,6,71,Finished
2018,9,Red Bull Ring,Austria,Grosjean,Haas F1 Team,4,12,5,70,+1 Lap
2018,9,Red Bull Ring,Austria,Magnussen,Haas F1 Team,5,10,8,70,+1 Lap
2018,9,Red Bull Ring,Austria,Ocon,Force India,6,8,11,70,+1 Lap
2018,9,Red Bull Ring,Austria,Pérez,Force India,7,6,16,70,+1 Lap
2018,9,Red Bull Ring,Austria,Alonso,McLaren,8,4,13,70,+1 Lap
2018,9,Red Bull Ring,Austria,Leclerc,Sauber,9,2,18,70,+1 Lap
2018,9,Red Bull Ring,Austria,Ericsson,Sauber,10,1,20,70,+1 Lap
2018,9,Red Bull Ring,Austria,Gasly,Toro Rosso,11,0,12,70,+1 Lap
2018,9,Red Bull Ring,Austria,Sainz,Renault,12,0,9,70,+1 Lap
2018,9,Red Bull Ring,Austria,Sirotkin,Williams,13,0,17,69,+2 Laps
2018,9,Red Bull Ring,Austria,Stroll,Williams,14,0,14,69,+2 Laps
2018,9,Red Bull Ring,Austria,Vandoorne,McLaren,15,0,15,65,Collision damage
2018,9,Red Bull Ring,Austria,Hamilton,Mercedes,16,0,2,62,Fuel pressure
2018,9,Red Bull Ring,Austria,Hartley,Toro Rosso,17,0,19,54,Hydraulics
2018,9,Red Bull Ring,Austria,Ricciardo,Red Bull,18,0,7,53,Exhaust
2018,9,Red Bull Ring,Austria,Bottas,Mercedes,19,0,1,13,Hydraulics
2018,9,Red Bull Ring,Austria,Hülkenberg,Renault,20,0,10,11,Engine
2018,10,Silverstone Circuit,UK,Vettel,Ferrari,1,25,2,52,Finished
2018,10,Silverstone Circuit,UK,Hamilton,Mercedes,2,18,1,52,Finished
2018,10,Silverstone Circuit,UK,Räikkönen,Ferrari,3,15,3,52,Finished
2018,10,Silverstone Circuit,UK,Bottas,Mercedes,4,12,4,52,Finished
2018,10,Silverstone Circuit,UK,Ricciardo,Red Bull,5,10,6,52,Finished
2018,10,Silverstone Circuit,UK,Hülkenberg,Renault,6,8,11,52,Finished
2018,10,Silverstone Circuit,UK,Ocon,Force India,7,6,10,52,Finished
2018,10,Silverstone Circuit,UK,Alonso,McLaren,8,4,13,52,Finished
2018,10,Silverstone Circuit,UK,Magnussen,Haas F1 Team,9,2,7,52,Finished
2018,10,Silverstone Circuit,UK,Pérez,Force India,10,1,12,52,Finished
2018,10,Silverstone Circuit,UK,Vandoorne,McLaren,11,0,17,52,Finished
2018,10,Silverstone Circuit,UK,Stroll,Williams,12,0,19,52,Finished
2018,10,Silverstone Circuit,UK,Gasly,Toro Rosso,13,0,14,52,Finished
2018,10,Silverstone Circuit,UK,Sirotkin,Williams,14,0,18,52,Finished
2018,10,Silverstone Circuit,UK,Verstappen,Red Bull,15,0,5,46,Brakes
2018,10,Silverstone Circuit,UK,Grosjean,Haas F1 Team,16,0,8,37,Collision
